id,age,height,weight,bellyCirc,waistCirc,wristCirc,neckCirc,ArmLength,ThighCirc,shoulderWidth,Hips,armfitCirc,inseam,bodyLength,headCirc,hipLength,bodyvalue,type
3D_12_0163,68,159,71,103,98,19,39,55,62,41,100,41,69,58,56,18,313,60bqf
3D_12_0164,65,154,51,88,84,17,32,53,50,38,87,37,70,55,55,17,260,60avgf
3D_12_0165,58,152,66,95,93,19,36,51,58,38,100,42,65,55,55,15,296,50rtf
3D_12_0166,64,158,63,92,88,19,38,54,55,38,95,41,71,54,56,16,284,60bqf
3D_12_0167,59,139,55,98,95,17,35,46,55,36,92,40,57,52,55,15,288,50rtf
3D_12_0168,69,149,66,106,100,19,43,50,60,39,95,43,62,54,53,15,315,60bqf
3D_12_0169,60,149,60,90,89,18,35,51,58,41,96,40,63,54,55,18,279,60bqf
3D_12_0170,56,147,57,89,84,17,35,48,54,37,91,38,62,55,54,19,268,50avgf
3D_12_0171,63,160,74,103,97,19,41,52,62,39,98,41,70,58,56,17,315,60bqf
3D_12_0172,65,153,47,82,80,17,35,52,50,36,85,37,68,55,56,18,246,60tf
3D_12_0173,66,157,52,83,79,16,35,51,52,36,88,38,68,56,54,17,252,60avgf
3D_12_0174,63,146,67,98,91,18,40,49,59,36,97,42,60,56,55,18,298,60tf
3D_12_0175,66,150,59,96,89,18,37,51,54,36,92,41,63,54,55,19,285,60tf
3D_12_0176,62,149,52,87,86,16,35,50,57,39,91,38,65,55,53,18,263,60avgf
3D_12_0177,67,150,57,88,86,17,39,51,56,38,92,42,66,52,56,14,273,60bqf
3D_12_0178,64,161,56,86,83,18,37,53,52,44,88,39,71,59,56,18,264,60avgf
3D_12_0179,65,152,46,80,72,17,32,48,49,37,86,34,64,56,53,18,232,60avgf
3D_12_0180,64,154,64,96,94,18,36,53,56,42,97,44,67,56,56,17,298,60bqf
3D_12_0181,63,153,75,105,101,19,37,51,65,39,104,43,64,57,57,19,324,60bqf
3D_12_0182,63,151,60,93,89,18,35,52,57,41,94,39,64,56,54,18,281,60bqf
3D_12_0183,60,141,48,88,82,15,36,47,52,38,89,36,61,51,55,18,254,60tf
3D_12_0184,66,160,67,98,91,18,38,53,60,41,101,41,69,56,54,17,297,60bqf
3D_12_0185,61,150,60,91,87,17,33,50,58,39,96,40,62,56,54,18,278,60bqf
3D_12_0186,61,154,49,75,72,17,36,51,54,37,90,36,65,59,54,20,232,60avgf
3D_12_0187,58,156,53,80,76,18,41,52,52,38,91,37,68,56,54,18,246,50qf
3D_12_0188,65,161,68,91,88,19,42,53,56,39,97,44,69,56,56,13,291,60bqf
3D_12_0189,51,158,56,82,79,17,34,54,53,42,91,39,69,55,54,17,256,50qf
3D_12_0190,68,150,57,93,88,17,36,47,53,38,89,39,63,53,56,15,277,60bqf
3D_12_0191,66,150,70,105,103,19,40,49,57,40,96,44,65,55,57,13,322,60bqf
3D_12_0192,66,149,51,86,83,15,34,45,50,38,88,37,61,55,54,16,257,60avgf
3D_12_0193,65,155,58,85,79,18,37,51,58,39,96,38,67,57,54,18,260,60avgf
3D_12_0194,65,153,57,93,89,18,38,51,49,37,87,39,66,55,58,16,278,60tf
3D_12_0195,67,155,57,95,89,16,36,51,53,40,90,36,67,58,56,17,277,60bqf
3D_12_0196,64,160,63,94,88,20,36,52,58,40,94,40,67,57,55,17,285,60bqf
3D_12_0197,63,157,54,87,81,16,34,54,55,42,90,36,68,57,53,16,258,60avgf
3D_12_0198,60,158,70,100,100,19,39,55,54,40,97,40,71,55,54,15,310,60bqf
3D_12_0199,66,160,59,84,77,18,33,52,57,39,95,38,70,58,55,20,258,60qf
3D_12_0200,51,150,58,87,85,16,34,50,58,38,96,36,64,55,53,18,266,50avgf
3D_12_0201,67,151,70,99,97,17,45,50,63,39,104,38,66,55,54,18,304,60bqf
3D_12_0202,68,148,58,89,90,18,38,50,54,38,90,38,75,53,55,14,275,60bqf
3D_12_0203,60,155,59,86,82,17,36,50,55,40,93,38,65,58,55,19,265,60avgf
3D_12_0204,61,150,51,81,78,17,34,53,53,38,93,37,63,56,55,19,247,60avgf
3D_12_0205,49,152,51,79,77,16,34,51,54,35,91,37,67,54,55,18,244,40avgf
3D_12_0206,54,148,50,80,78,17,34,47,53,36,86,35,64,53,55,16,243,50avgf
3D_12_0207,64,153,64,94,91,19,35,52,57,40,96,40,64,57,57,17,289,60bqf
3D_12_0208,56,154,53,77,73,16,34,48,57,38,89,35,66,54,54,16,238,50avgf
3D_12_0209,69,151,62,95,91,18,38,52,55,41,94,41,64,55,55,17,289,60bqf
3D_12_0210,60,156,53,81,79,17,34,49,47,39,84,37,67,58,55,18,250,60avgf
3D_12_0211,65,149,53,84,83,17,32,49,53,39,90,38,63,57,54,20,258,60avgf
3D_12_0243,53,154,50,73,70,16,34,49,52,35,88,35,66,59,55,20,228,50avgf
3D_12_0244,61,154,63,91,88,18,35,50,58,39,95,40,67,57,57,18,282,60bqf
3D_12_0245,67,153,53,89,85,17,35,52,49,37,90,38,67,54,52,17,265,60avgf
3D_12_0246,63,149,53,87,86,16,39,49,52,40,86,34,66,53,56,17,260,60avgf
3D_12_0247,65,161,74,96,95,18,38,54,62,40,108,39,69,57,57,16,304,60bqf
3D_12_0248,65,149,74,111,109,20,43,47,58,38,97,42,61,57,56,18,336,60bqf
3D_12_0249,66,153,58,86,82,17,35,51,54,38,93,40,65,53,55,14,266,60tf
3D_12_0250,68,147,60,89,91,17,38,50,58,40,91,39,64,55,54,18,279,60bqf
3D_12_0251,63,149,46,79,78,17,35,49,49,37,88,35,65,52,52,16,238,60avgf
3D_12_0252,48,157,71,96,90,18,39,50,61,40,99,41,64,60,57,19,298,40avgf
3D_12_0253,66,164,67,95,92,18,39,54,54,40,92,40,74,56,56,16,294,60bqf
3D_12_0254,53,162,69,94,91,18,35,50,59,39,98,40,70,61,56,20,294,50rtf
3D_12_0255,57,161,65,96,92,18,39,55,56,38,97,41,70,58,56,18,294,50avgf
3D_12_0256,54,152,59,90,90,17,38,53,56,37,91,40,66,54,54,16,279,50tf
3D_12_0257,59,161,66,93,90,19,39,52,56,41,96,41,68,56,55,15,290,50tf
3D_12_0258,62,150,65,96,96,18,38,51,60,36,95,43,67,54,55,17,300,60tf
3D_12_0259,54,157,60,88,86,17,33,50,57,36,97,37,68,56,57,18,271,50avgf
3D_12_0260,54,161,52,79,74,16,36,54,53,39,87,36,72,56,54,19,241,50qf
3D_12_0261,46,156,59,86,81,17,35,51,58,38,96,38,67,56,56,18,264,40btf
3D_12_0262,52,156,45,72,66,16,34,51,47,39,85,35,67,58,54,19,218,50avgf
3D_12_0263,55,150,49,77,76,16,35,50,51,39,85,38,65,52,54,15,240,50avgf
3D_12_0264,54,161,56,83,78,18,35,52,50,39,87,39,71,54,53,14,256,50qf
3D_12_0265,51,158,60,82,80,18,37,53,58,40,96,37,71,56,52,18,259,50qf
3D_12_0266,58,156,56,81,77,17,34,52,54,42,94,40,67,57,54,19,254,50qf
3D_12_0267,56,153,59,85,83,18,37,49,58,39,93,40,65,56,54,18,267,50avgf
3D_12_0268,52,162,48,72,68,16,35,51,47,40,87,36,70,54,55,16,224,50avgf
3D_12_0269,52,157,57,84,78,16,40,51,56,40,93,39,71,55,56,17,258,50avgf
3D_12_0270,62,147,55,86,86,17,37,48,53,36,91,38,63,54,54,18,265,60avgf
3D_12_0271,51,157,53,76,74,16,33,49,54,41,90,34,68,57,57,19,237,50avgf
3D_12_0272,64,142,49,87,85,16,36,45,51,34,87,36,60,54,54,19,257,60avgf
3D_12_0273,65,164,48,77,67,17,35,51,48,40,88,36,73,56,55,16,228,60avgf
3D_12_0274,65,150,51,85,80,15,33,51,52,37,91,40,67,54,52,17,256,60avgf
3D_12_0275,60,162,61,85,83,18,36,52,52,40,91,40,72,57,55,16,269,60avgf
3D_12_0276,65,148,49,80,78,15,36,50,54,37,88,37,64,52,53,15,244,60avgf
3D_12_0277,60,157,56,81,78,17,33,50,56,37,90,37,68,57,54,18,252,60avgf
3D_12_0278,62,160,61,76,74,17,36,48,59,37,95,37,66,61,55,21,248,60avgf
3D_12_0279,59,154,45,71,67,15,34,54,50,36,86,35,68,54,55,17,218,50qf
3D_12_0280,50,158,59,83,82,17,34,54,57,40,95,39,69,59,55,19,263,50qf
3D_12_0281,59,159,59,90,83,18,33,52,59,38,95,38,68,56,55,17,270,50tf
3D_12_0282,55,162,61,89,86,18,34,55,55,38,95,39,71,55,56,15,275,50avgf
3D_12_0283,53,162,69,95,93,18,39,55,60,40,101,44,71,56,55,14,301,50tf
3D_12_0284,64,141,53,98,96,16,37,49,53,36,89,36,61,46,53,11,283,60avgf
3D_12_0285,67,145,50,85,81,17,38,55,49,37,86,38,62,52,56,14,254,60avgf
3D_12_0286,61,150,43,72,69,15,31,50,46,37,84,35,64,57,53,18,219,60avgf
3D_12_0287,60,148,53,77,71,18,37,47,56,38,90,36,62,55,55,17,237,60tf
3D_12_0288,60,155,57,89,84,17,36,52,56,38,90,40,70,52,56,14,270,60tf
3D_12_0289,48,165,85,108,108,20,40,54,63,46,107,45,73,61,57,18,346,40qf
3D_12_0290,63,150,53,87,80,17,36,48,53,39,88,39,62,55,52,16,259,60avgf
3D_12_0291,42,159,66,92,85,17,34,51,61,38,101,41,69,55,57,17,284,40btf
3D_12_0292,55,159,56,86,78,17,36,55,52,41,92,37,69,58,55,18,257,50qf
3D_12_0293,59,150,57,88,83,15,34,51,56,37,93,39,65,54,54,17,267,50avgf
3D_12_0294,57,156,53,88,80,16,34,52,51,38,88,41,67,59,53,20,262,50qf
3D_12_0295,58,154,48,82,78,16,31,53,47,38,86,37,68,54,51,18,245,50qf
3D_12_0296,60,156,50,76,74,16,32,50,53,39,91,35,67,57,55,20,235,60avgf
3D_12_0297,51,164,64,93,87,18,35,53,56,38,96,43,69,59,55,17,287,50tf
3D_12_0298,52,156,52,85,80,16,33,51,54,35,90,35,65,58,54,17,252,50avgf
3D_12_0299,57,163,58,84,79,17,35,53,53,40,91,38,71,58,58,18,259,50qf
3D_12_0300,60,151,61,97,95,16,37,49,55,39,92,39,64,56,54,18,292,60bqf
3D_12_0301,61,157,90,119,117,22,68,51,63,41,107,51,65,57,56,15,377,60bqf
3D_12_0302,58,158,63,91,87,16,34,53,65,33,103,39,68,57,55,19,280,50tf
3D_12_0303,60,152,55,89,83,16,38,51,57,40,92,38,66,57,55,17,265,60avgf
3D_12_0304,58,168,63,82,81,18,36,55,58,40,93,41,73,61,56,19,267,50avgf
3D_12_0305,56,159,54,82,78,17,34,52,54,38,92,38,69,58,54,18,252,50qf
3D_12_0306,63,149,54,87,85,18,37,52,52,40,89,39,65,54,56,17,265,60avgf
3D_12_0307,50,154,55,85,81,17,34,52,55,37,92,38,67,56,56,18,259,50qf
3D_12_0308,45,151,46,73,68,15,30,48,48,38,85,34,62,57,55,19,221,40avgf
3D_12_0309,48,159,56,79,76,17,35,51,56,42,93,38,67,57,55,17,249,40avgf
3D_12_0310,60,158,79,103,97,21,42,52,62,38,106,45,68,57,56,16,324,60bqf
3D_12_0311,51,163,52,80,75,17,34,55,50,40,88,40,74,57,57,19,247,50qf
3D_12_0312,67,155,62,95,92,17,38,52,59,37,93,43,67,57,55,18,292,60tf
3D_12_0313,60,149,68,93,91,19,40,49,58,40,97,41,61,55,55,17,293,60bqf
3D_12_0314,58,153,54,82,79,16,33,52,55,37,90,39,66,56,56,19,254,50qf
3D_12_0315,59,146,47,79,75,15,36,47,50,37,88,37,61,55,54,18,238,50avgf
3D_12_0316,66,153,65,99,93,17,40,51,59,39,95,42,65,57,55,18,299,60bqf
3D_12_0317,58,156,75,95,97,18,39,50,64,43,101,44,66,58,56,16,311,50rtf
3D_12_0318,48,167,72,98,93,18,38,57,56,39,97,44,74,58,53,18,307,40qf
3D_12_0319,52,159,65,90,88,19,35,51,57,40,95,40,68,57,56,17,283,50rtf
3D_12_0320,58,158,63,95,93,17,38,51,57,41,95,39,67,62,57,19,290,50rtf
3D_12_0321,56,150,55,89,88,17,34,50,52,42,91,37,64,55,52,18,269,50avgf
3D_12_0322,60,161,68,101,100,17,39,54,57,43,96,40,70,55,54,16,309,60bqf
3D_12_0323,65,155,54,88,83,17,37,51,51,38,89,40,67,57,55,18,265,60tf
3D_12_0324,58,149,58,91,86,17,36,46,59,36,94,39,62,57,56,18,274,50avgf
3D_12_0325,60,154,62,87,85,19,34,54,60,40,93,42,67,58,55,18,276,60bqf
3D_12_0326,59,162,70,102,97,18,40,54,62,40,101,39,70,59,55,18,308,50tf
3D_12_0327,55,154,64,99,94,16,37,48,59,44,95,42,63,59,53,18,299,50rtf
3D_12_0344,51,162,53,82,77,16,35,53,50,39,90,37,72,57,53,18,249,50qf
3D_12_0345,55,165,67,94,88,18,43,52,57,39,98,40,71,62,55,19,289,50tf
3D_12_0346,49,161,51,75,70,17,34,51,52,37,91,36,69,60,53,19,232,40avgf
3D_12_0347,63,152,61,95,89,17,36,51,55,41,94,38,63,58,55,17,283,60bqf
3D_12_0348,60,152,54,83,79,17,38,49,53,39,91,38,66,56,56,17,254,60avgf
3D_12_0349,61,154,57,93,88,17,31,53,55,37,91,38,69,57,52,19,276,60avgf
3D_12_0350,64,166,64,91,87,17,38,53,56,40,95,40,72,61,57,19,282,60bqf
3D_12_0351,55,160,58,84,78,17,36,53,58,42,96,40,71,59,54,19,260,50qf
3D_12_0352,49,156,49,78,74,16,32,51,55,39,88,38,68,55,53,17,239,40avgf
3D_12_0353,51,155,53,80,74,16,33,49,52,38,91,37,67,56,55,19,244,50avgf
3D_12_0354,48,150,53,84,81,16,34,49,54,39,91,37,64,55,54,17,255,40avgf
3D_12_0355,54,155,54,78,71,16,31,49,58,38,91,37,67,56,55,17,240,50avgf
3D_12_0356,57,154,49,78,76,15,34,49,49,37,88,37,66,58,55,20,240,50avgf
3D_12_0357,50,161,70,92,89,17,37,52,63,42,107,39,69,59,55,19,290,50tf
3D_12_0358,47,157,57,83,79,16,33,49,56,35,95,38,65,59,56,19,257,40btf
3D_12_0359,52,159,58,83,79,18,34,52,57,40,93,39,69,57,57,18,259,50qf
3D_12_0360,55,156,52,82,78,16,32,53,53,37,90,39,69,57,53,16,251,50qf
3D_12_0361,64,159,68,92,89,18,37,53,59,41,100,38,69,58,55,19,287,60bqf
3D_12_0362,55,150,45,73,70,16,32,49,48,35,85,37,64,55,54,16,225,50avgf
3D_12_0363,52,159,60,85,80,18,35,53,55,38,93,41,70,56,57,17,266,50avgf
3D_12_0364,61,145,49,84,80,15,36,48,51,38,86,36,61,54,54,16,249,60avgf
3D_12_0365,51,154,53,83,78,16,34,51,54,37,89,38,68,56,55,17,252,50avgf
3D_12_0366,58,148,54,87,83,16,38,50,54,40,90,39,64,54,54,16,263,50avgf
3D_12_0367,62,163,60,86,82,15,31,54,58,40,100,36,74,58,55,19,264,60avgf
3D_12_0368,57,148,57,93,90,16,36,46,55,38,94,37,60,54,55,17,277,50avgf
3D_12_0369,58,146,62,99,98,18,37,48,54,39,91,41,61,53,60,15,300,50rtf
3D_12_0370,68,153,52,82,80,17,35,49,52,40,88,37,67,56,55,18,251,60avgf
3D_12_0371,59,156,62,90,86,16,35,52,58,38,95,42,66,57,56,18,280,50avgf
3D_12_0372,57,155,63,83,82,18,41,49,58,37,93,41,63,59,58,17,269,50avgf
3D_12_0373,58,148,54,86,86,16,32,47,57,37,96,38,64,52,54,17,264,50avgf
3D_12_0374,55,154,53,86,84,17,35,53,51,39,90,36,69,56,54,17,259,50qf
3D_12_0375,65,147,56,87,87,17,37,48,53,38,91,38,63,54,53,17,268,60avgf
3D_12_0376,64,152,49,82,76,18,36,53,46,38,85,36,70,50,55,14,243,60avgf
3D_12_0377,58,155,62,96,88,17,37,52,56,40,92,39,68,56,58,15,285,50avgf
3D_12_0378,58,160,72,101,96,18,36,54,60,42,99,40,67,60,59,20,309,50avgf
3D_12_0379,59,148,57,92,90,16,34,51,53,35,92,39,62,56,52,19,278,50avgf
3D_12_0380,65,152,54,83,79,17,37,50,51,38,88,39,66,53,54,15,255,60avgf
3D_12_0381,56,151,58,89,87,17,35,49,57,38,94,37,63,57,54,17,271,50avgf
3D_12_0382,56,150,49,83,80,16,37,50,51,36,88,39,65,54,55,17,251,50avgf
3D_12_0383,57,155,59,91,87,17,35,52,55,39,93,41,67,57,55,18,278,50tf
3D_12_0384,50,161,58,80,77,15,34,53,54,38,92,37,68,58,58,18,252,50qf
3D_12_0385,56,153,55,84,84,16,41,51,51,39,89,39,65,56,54,17,262,50avgf
3D_12_0386,55,159,62,85,81,18,34,52,60,39,94,41,68,58,55,17,269,50tf
3D_12_0387,65,153,58,91,85,17,35,51,54,38,92,38,64,58,53,19,272,60avgf
3D_12_0388,51,149,65,94,91,17,39,51,61,40,99,39,62,52,56,15,289,50rtf
3D_12_0389,58,147,40,68,65,16,33,48,46,36,81,33,65,53,54,15,206,50avgf
3D_12_0390,59,160,60,97,91,16,37,55,54,40,92,38,71,55,54,15,286,50tf
3D_12_0391,53,154,55,84,80,17,39,52,52,39,87,38,68,53,58,15,257,50qf
3D_12_0392,61,155,66,90,89,19,40,52,55,40,96,42,67,58,54,17,287,60bqf
3D_12_0393,58,157,55,85,79,15,34,54,54,39,89,36,71,54,55,18,255,50qf
3D_12_0394,59,156,63,87,86,17,38,52,57,42,93,42,67,54,57,15,278,50avgf
3D_12_0395,50,150,45,72,67,15,32,46,51,37,86,35,63,55,55,18,219,50avgf
3D_12_0396,49,159,52,77,72,16,33,52,54,39,88,35,70,56,52,17,236,40qf
3D_12_0397,49,159,56,84,76,14,36,52,55,39,95,38,67,58,54,19,254,40qf
3D_12_0398,57,153,53,79,74,15,32,49,55,37,91,36,65,56,53,19,242,50avgf
3D_12_0399,47,154,57,81,76,17,34,49,58,40,94,38,64,59,57,20,252,40avgf
3D_12_0400,57,151,52,82,77,16,35,49,56,39,89,36,65,56,56,19,247,50avgf
3D_12_0401,65,159,63,91,87,18,36,51,55,38,94,40,69,57,56,18,281,60bqf
3D_12_0402,56,154,66,91,89,15,36,50,63,41,100,39,66,57,55,17,285,50rtf
3D_12_0403,54,158,56,82,79,16,34,53,56,40,92,38,70,55,55,19,255,50qf
3D_12_0404,55,151,57,84,83,16,41,48,55,41,92,36,64,55,52,16,260,50avgf
3D_12_0405,62,157,60,88,86,16,35,53,56,40,95,38,69,54,56,17,272,60avgf
3D_12_0406,66,149,57,90,83,17,35,50,53,40,94,40,62,54,57,16,270,60avgf
3D_12_0407,56,163,69,100,97,17,37,54,57,42,94,43,71,61,58,20,309,50avgf
3D_12_0408,57,155,57,86,83,17,35,50,54,41,90,38,69,56,54,18,264,50avgf
3D_12_0409,54,152,61,95,88,17,37,47,60,39,98,40,65,57,55,19,284,50rtf
3D_12_0410,57,156,64,90,87,16,37,50,62,40,102,40,66,58,56,19,281,50rtf
3D_12_0411,58,165,61,88,81,17,37,54,56,39,95,38,75,58,57,20,268,50avgf
3D_12_0412,52,157,52,79,72,17,35,51,52,40,88,36,68,57,55,19,239,50avgf
3D_12_0413,60,159,68,96,89,19,37,49,59,39,100,42,66,58,58,18,295,60bqf
3D_12_0414,58,151,69,97,94,18,40,50,59,39,97,45,67,54,53,17,305,50rtf
3D_12_0415,56,160,65,88,83,18,35,51,60,43,98,40,67,58,56,18,276,50avgf
3D_12_0416,64,152,54,86,84,17,36,50,50,42,88,42,64,54,55,17,266,60avgf
3D_12_0417,60,157,59,88,82,17,37,50,54,38,95,41,65,59,56,20,270,60tf
3D_12_0418,54,163,66,93,86,17,36,53,57,41,94,40,70,58,57,16,285,50avgf
3D_12_0419,60,161,66,98,93,18,37,53,55,42,93,44,70,57,55,16,301,60bqf
3D_12_0420,55,152,62,91,86,17,36,49,59,38,97,42,64,56,54,18,281,50rtf
3D_12_0421,45,158,49,72,65,16,31,49,52,39,89,35,69,58,56,19,221,40avgf
3D_12_0422,42,165,59,81,74,16,33,51,58,40,93,37,72,60,56,20,251,40avgf
3D_12_0423,54,147,45,75,72,16,32,48,53,37,86,36,65,55,54,18,228,50avgf
3D_12_0424,43,170,64,80,73,17,34,57,59,42,100,39,75,61,58,19,256,40qf
3D_12_0425,55,157,50,74,69,16,32,49,51,38,88,35,69,57,54,17,228,50avgf
3D_12_0426,68,159,64,93,89,18,36,52,54,44,94,40,67,59,56,17,286,60bqf
3D_12_0427,57,156,60,88,85,18,36,50,58,40,94,40,68,58,52,18,273,50avgf
3D_12_0428,44,159,64,96,93,16,34,54,54,38,91,38,69,59,56,18,291,40qf
3D_12_0429,50,159,60,89,86,16,38,51,57,42,93,39,69,56,56,16,274,50avgf
3D_12_0430,51,157,60,79,79,18,41,52,56,42,91,40,67,55,56,15,258,50qf
3D_12_0431,54,163,70,99,97,16,36,51,66,41,97,36,69,60,57,17,302,50rtf
3D_12_0432,53,151,52,86,82,16,33,51,55,38,88,40,66,53,56,18,260,50avgf
3D_12_0433,63,154,53,78,78,17,34,52,50,43,90,39,67,55,55,16,248,60avgf
3D_12_0434,64,152,51,83,78,16,35,51,49,42,90,38,65,56,55,19,250,60avgf
3D_12_0435,57,156,75,105,105,19,46,53,64,39,103,44,68,54,59,17,329,50avgf
3D_12_0436,69,151,55,86,84,17,35,48,50,40,87,38,64,59,54,21,263,60avgf
3D_12_0437,58,148,54,88,87,16,36,48,54,37,88,38,63,53,55,16,267,50avgf
3D_12_0438,58,157,66,95,94,18,40,53,62,39,96,43,67,57,55,16,298,50tf
3D_12_0439,62,153,65,104,96,17,40,53,58,41,97,41,66,55,56,15,306,60bqf
3D_12_0440,59,150,54,91,85,16,41,49,52,36,89,40,62,55,57,16,270,50avgf
3D_12_0441,58,143,48,85,81,16,35,49,52,39,87,37,62,52,51,16,251,50avgf
3D_12_0442,60,152,43,67,61,16,32,50,48,40,85,35,63,59,52,20,206,60avgf
3D_12_0443,65,158,72,98,95,18,40,51,60,41,100,42,67,55,56,14,307,60bqf
3D_12_0499,52,157,53,82,77,16,35,53,54,38,90,36,69,58,55,20,248,50qf
3D_12_0500,65,159,64,101,100,17,36,53,51,38,90,40,70,57,53,18,305,60bqf
3D_12_0501,62,161,53,80,72,17,34,55,54,41,90,36,70,56,55,17,241,60avgf
3D_12_0502,64,158,71,96,94,19,37,52,61,42,99,40,68,57,54,17,301,60bqf
3D_12_0503,42,159,72,91,86,18,37,52,68,41,100,42,69,55,57,16,291,40qf
3D_12_0504,62,156,55,87,79,17,36,58,53,39,95,38,68,57,54,19,259,60avgf
3D_12_0570,46,159,52,77,73,16,34,53,52,39,89,36,70,58,57,19,238,40qf
3D_12_0571,51,157,59,87,80,17,35,50,55,41,94,41,66,57,56,18,267,50avgf
3D_12_0572,40,168,55,71,69,15,33,53,54,39,89,36,73,61,57,20,231,40qf
3D_12_0573,51,161,67,87,82,17,37,50,60,42,99,39,70,56,57,17,275,50avgf
3D_12_0574,49,155,50,78,72,15,34,52,54,38,84,36,70,53,54,16,236,40qf
3D_12_0575,53,152,51,77,73,15,34,49,53,37,89,37,67,55,56,17,238,50avgf
3D_12_0576,50,156,55,81,74,16,35,51,55,39,93,36,67,55,55,15,246,50avgf
3D_12_0577,46,165,53,73,69,16,33,54,53,42,90,33,75,58,56,18,228,40qf
3D_12_0578,45,149,44,72,66,15,31,48,50,39,86,33,64,53,54,17,215,40avgf
3D_12_0579,42,152,58,86,78,16,35,48,59,42,98,36,64,60,54,20,258,40avgf
3D_12_0580,44,150,55,88,82,16,35,49,54,36,91,38,65,55,53,17,263,40btf
3D_12_0581,43,159,54,83,76,16,34,51,55,40,90,38,68,59,57,19,251,40avgf
3D_12_0582,52,155,61,90,86,18,36,48,55,42,94,38,64,59,53,20,275,50avgf
3D_12_0583,53,155,65,91,87,18,37,52,57,41,93,41,67,60,58,20,284,50avgf
3D_12_0584,42,156,55,78,74,16,33,50,54,39,88,36,70,54,56,16,243,40avgf
3D_12_0585,43,162,65,87,77,17,34,52,58,38,101,38,69,61,58,20,267,40qf
3D_12_0586,42,155,48,71,67,15,32,49,52,35,89,36,69,56,55,18,222,40avgf
3D_12_0587,49,164,58,82,75,17,34,52,55,40,91,38,72,55,54,15,253,40qf
3D_12_0588,53,158,48,70,65,16,31,52,50,38,84,36,70,56,52,18,219,50qf
3D_12_0589,49,167,58,78,73,16,38,54,53,40,94,37,73,60,56,20,246,40qf
3D_12_0590,51,152,48,75,73,15,33,50,51,39,85,38,65,55,55,18,234,50avgf
3D_12_0591,43,153,68,95,90,18,40,51,60,43,96,41,65,57,55,17,294,40avgf
3D_12_0592,43,171,61,84,79,16,33,56,56,41,96,38,77,61,56,19,262,40qf
3D_12_0593,53,158,75,102,94,18,37,51,65,41,103,41,67,60,55,20,312,50rtf
3D_12_0594,40,156,51,74,70,16,32,51,53,36,89,36,69,55,53,18,231,40avgf
3D_12_0595,43,155,64,99,94,16,35,49,56,42,97,40,67,59,55,18,297,40avgf
3D_12_0596,61,160,50,79,73,16,33,51,49,39,84,37,71,55,54,16,239,60avgf
3D_12_0597,54,161,63,83,83,18,38,54,54,41,94,42,69,58,56,16,271,50avgf
3D_12_0598,46,163,54,78,72,16,35,50,54,38,94,38,72,61,56,20,242,40avgf
3D_12_0599,44,158,54,84,77,16,36,51,54,39,92,36,66,58,56,18,251,40avgf
3D_12_0600,41,161,51,79,73,16,32,51,53,44,91,36,71,58,56,18,239,40avgf
3D_12_0601,46,156,49,72,68,16,33,54,52,36,87,36,70,55,56,18,225,40qf
3D_12_0602,47,165,65,94,88,17,39,54,57,40,94,39,72,61,57,19,286,40qf
3D_12_0603,43,160,62,85,81,17,36,52,58,41,91,39,71,57,57,18,267,40qf
3D_12_0604,50,144,47,74,75,14,34,47,54,36,84,36,63,51,54,17,232,50avgf
3D_12_0605,47,161,60,86,83,16,33,51,57,40,96,37,70,59,56,19,266,40avgf
3D_12_0641,52,150,45,73,69,14,33,46,49,35,83,35,66,54,55,17,222,50avgf
3D_12_0642,49,158,79,109,100,19,38,49,67,40,106,42,67,60,56,18,330,40avgf
3D_12_0643,48,160,61,82,78,16,36,51,62,40,97,39,70,57,60,18,260,40avgf
3D_12_0644,55,161,60,80,77,17,35,53,58,42,97,37,70,60,55,17,254,50qf
3D_12_0645,52,157,50,75,71,16,32,50,52,40,87,36,67,58,54,18,232,50avgf
3D_12_0646,45,148,66,93,91,18,39,47,62,38,101,40,63,54,55,17,290,40btf
3D_12_0647,44,155,59,91,82,15,37,52,59,38,95,37,69,53,55,17,269,40qf
3D_12_0648,43,164,61,80,76,16,35,53,56,42,94,39,74,60,55,20,256,40qf
3D_12_0649,42,173,57,73,67,17,34,54,52,41,91,37,77,63,57,20,234,40qf
3D_12_0650,43,155,60,89,84,17,37,51,57,39,95,40,66,57,55,16,273,40avgf
3D_12_0651,48,159,49,78,70,15,32,52,50,38,86,35,71,56,54,16,232,40qf
3D_12_0652,48,154,49,78,76,16,31,49,52,38,89,35,65,59,52,19,238,40avgf
3D_12_0653,52,155,55,85,81,17,32,51,57,40,92,37,68,58,53,19,258,50avgf
3D_12_0654,44,161,55,85,79,16,34,51,51,41,90,38,71,58,56,19,257,40avgf
3D_12_0655,41,164,64,95,88,17,34,56,57,40,95,40,75,58,58,19,287,40qf
3D_12_0656,44,159,74,102,97,18,37,53,62,41,100,44,70,59,55,18,317,40qf
3D_12_0657,49,164,54,79,74,17,34,54,49,38,86,37,72,57,57,17,244,40qf
3D_12_0658,54,166,62,84,78,18,34,54,59,40,97,39,73,63,56,21,263,50qf
3D_12_0659,52,154,57,83,81,17,36,48,55,39,92,39,64,60,54,19,260,50avgf
3D_12_0660,45,153,54,87,80,16,33,50,54,36,93,39,66,57,55,18,260,40btf
3D_12_0661,54,158,50,75,69,15,35,51,55,37,92,35,71,56,54,19,229,50avgf
